_id,birthDate,birthPlace,career_AST,career_FG%,career_FG3%,career_FT%,career_G,career_PER,career_PTS,career_TRB,career_WS,career_eFG%,college,draft_pick,draft_round,draft_team,draft_year,height,highSchool,name,position,shoots,weight
tskitni01,14-Apr-83,"Tbilisi, Georgia",0.7,30.4,23.5,73,172,5.2,2.9,1.8,-1.6,33.8,,5th overall,1st round,Denver Nuggets,2002,Jul-00,,Nikoloz Tskitishvili,Small Forward and Power Forward,Right,225lb
tuckeal01,24-Feb-43,"Dayton, Ohio",1,45.6,37.1,72.7,352,13.1,10.1,4.9,11.1,46.1,Oklahoma Baptist University,6th overall,1st round,Seattle SuperSonics,1967,8-Jun,"Jefferson Township in Dayton, Ohio",Al Tucker,Power Forward,Right,190lb
tuckeal02,11-Feb-84,"Lockport, Illinois",0.3,42.3,29.4,78.3,51,13,4.1,1,0.4,45.1,University of Wisconsin,29th overall,1st round,Phoenix Suns,2007,6-Jun,"Township in Lockport, Illinois",Alando Tucker,Small Forward and Shooting Guard,Right,205lb
tuckean01,4-Apr-69,"Washington, District of Columbia",1.1,45.7,0,61.4,62,9.2,3.9,2.7,0.6,45.7,"Georgetown University, Wake Forest University",,,,,8-Jun,"McKinley in Washington, District of Columbia",Anthony Tucker,Small Forward,Right,220lb
tuckeji01,11-Dec-32,"Paris, Kentucky",0.5,34.9,,76.2,99,8.5,4.1,3.5,1.3,,Duquesne University,24th overall,3rd round,Syracuse Nationals,1954,7-Jun,,Jim Tucker,Power Forward,Right,185lb
tuckepj01,5-May-85,"Raleigh, North Carolina",1.4,42.2,36.1,74.4,582,10.9,7.4,5.7,30,50.1,University of Texas at Austin,35th overall,2nd round,Toronto Raptors,2006,6-Jun,"Enloe in Raleigh, North Carolina",P.J. Tucker,Small Forward and Shooting Guard and Power Forward,Right,245lb
tucketr01,20-Dec-59,"Tarboro, North Carolina",2,46.1,40.8,75.4,756,12.9,8.2,2,34.3,51.2,University of Minnesota,6th overall,1st round,New York Knicks,1982,5-Jun,"Flint Northwestern in Flint, Michigan",Trent Tucker,Shooting Guard,Right,193lb
turiaro01,13-Jan-83,"Le Robert, Martinique",1.3,53.3,0,63.6,473,13.8,4.7,3.7,19.2,53.3,Gonzaga University,37th overall,2nd round,Los Angeles Lakers,2005,10-Jun,"Institut National du Sport et de l'Education Physique in Paris, France",Ronny Turiaf,Center,Right,249lb
turkcmi01,7-Jun-76,"Novi Pazar, Serbia",0.3,36.8,0,62.5,17,11.1,1.9,1.9,0,36.8,,18th overall,1st round,Houston Rockets,1998,9-Jun,,Mirsad Turkcan,Power Forward,Right,236lb
turkohe01,19-Mar-79,"Istanbul, Turkey",2.8,42.6,38.4,78.4,997,14.3,11.1,4,63.3,49.5,,16th overall,1st round,Sacramento Kings,2000,10-Jun,,Hedo Turkoglu,Power Forward and Small Forward,Right,220lb
turnean01,13-Dec-64,"Memphis, Tennessee",3.1,42.2,23.7,76.4,170,12,4.5,1.5,1.8,43.2,University of Memphis,69th overall,3rd round,Los Angeles Lakers,1986,11-May,"Mitchell in Memphis, Tennessee",Andre Turner,Point Guard,Right,160lb
turnebi01,18-Feb-44,,0.6,40.7,,72.8,294,10.7,5.4,3.5,4.8,,University of Akron,78th overall,9th round,New York Knicks,1966,7-Jun,,Bill Turner,Small Forward and Power Forward,Right,220lb
turneel01,10-Jun-59,"Knoxville, Tennessee",1.8,43.2,15.2,71.4,505,9.6,4.7,2.7,8.5,43.3,University of Mississippi,43rd overall,2nd round,Dallas Mavericks,1981,5-Jun,"Austin-East in Knoxville, Tennessee",Elston Turner,Small Forward and Shooting Guard,Right,190lb
turneev01,27-Oct-88,"Chicago, Illinois",3.5,43.5,29.6,78.1,686,12,9.9,4.7,20.5,45.6,Ohio State University,2nd overall,1st round,Philadelphia 76ers,2010,7-Jun,"St. Joseph in Westchester, Illinois",Evan Turner,Small Forward and Shooting Guard and Point Guard,Right,220lb
turnega01,,,0,100,-,66.7,2,10.1,3,1.5,0.1,100,Texas Christian University,28th overall,3rd round,Boston Celtics,1966,7-Jun,,Gary Turner,Forward,Right,200lb
turnehe02,18-Aug-66,"Oakland, California",0.4,45.3,25,60,66,13.7,3.4,1.2,0.4,45.8,"California State University, Fullerton",,,,,7-Jun,"Fremont in Oakland, California",Henry Turner,Power Forward,Right,200lb
turnehe01,29-Mar-38,,1.1,32.1,23.1,48.9,41,2.2,3.2,1.8,-0.6,34,University of Nebraska,45th overall,6th round,Syracuse Nationals,1960,2-Jun,"Shortridge in Shortridge, Indiana",Herschell Turner,Point Guard,Right,195lb
turneja01,29-Jun-30,"Bedford, Indiana",1.2,36,,78.9,65,10.5,4.3,2.4,0.6,,Western Kentucky University,8th overall,1st round,New York Knicks,1954,4-Jun,,Jack Turner,Small Forward,Right,170lb
turneja02,5-Jun-39,"Newport, Kentucky",1,38,,76.2,42,8.7,4.8,2,0,,University of Louisville,18th overall,2nd round,Chicago Packers,1961,5-Jun,"Newport in Newport, Kentucky",Jack Turner,Shooting Guard,Right,200lb
turneje01,9-Apr-62,"Bangor, Maine",1,46.7,34.4,76.9,612,8.4,6,3.3,8.9,47.8,Vanderbilt University,17th overall,1st round,New Jersey Nets,1984,9-Jun,"Brandon in Brandon, Florida",Jeff Turner,Small Forward and Power Forward,Left,230lb
turnejo01,30-Nov-67,"Washington, District of Columbia",0.3,43.9,-,52.5,42,7.8,2.8,1.9,-0.1,43.9,"Georgetown University, Phillips University",20th overall,1st round,Houston Rockets,1991,8-Jun,"Eleanor Roosevelt in Greenbelt, Maryland",John Turner,Small Forward,Right,245lb
turnemy01,24-Mar-96,"Bedford, Texas",1.2,49.5,36.3,77.1,280,17.4,12.9,6.7,22.1,52.6,University of Texas at Austin,11th overall,1st round,Indiana Pacers,2015,11-Jun,"Trinity in Euless, Texas",Myles Turner,Center,Right,250lb
turnewa01,22-Mar-76,"Boston, Massachusetts",1.7,16.7,-,33.3,3,-1.7,1.3,1,-0.1,16.7,University of Kentucky,,,,,2-Jun,"Beaver Country Day in Chestnut Hill, Massachusetts",Wayne Turner,Point Guard,Right,190lb
turpime01,28-Dec-60,"Lexington, Kentucky",0.5,51.6,11.1,77.7,361,14.3,8.5,4.6,13.7,51.6,University of Kentucky,6th overall,1st round,Washington Bullets,1984,11-Jun,"Bryan Station in Lexington, Kentucky",Melvin Turpin,Center,Right,240lb
twardda01,20-Sep-50,"Hershey, Pennsylvania",3.4,52.7,24.5,82.1,536,13.8,9.3,2.4,33.4,52.9,Old Dominion University,26th overall,2nd round,Portland Trail Blazers,1972,1-Jun,"Middletown in Middletown, Pennsylvania",Dave Twardzik,Point Guard,Left,175lb
twymaja01,11-May-34,"Pittsburgh, Pennsylvania",2.3,45,,77.8,823,17.8,19.2,6.6,75,,University of Cincinnati,8th overall,2nd round,Rochester Royals,1955,6-Jun,"Central Catholic in Pittsburgh, Pennsylvania",Jack Twyman,Shooting Guard and Small Forward,Right,210lb
tylerbj01,30-Apr-71,"Galveston, Texas",3.2,38.1,31.4,70,55,8.5,3.5,1.1,-0.7,42.3,"DePaul University, University of Texas at Austin",20th overall,1st round,Philadelphia 76ers,1994,1-Jun,"Lincoln in Port Arthur, Texas",B.J. Tyler,Point Guard,Right,185lb
tylerje01,21-Jun-91,"San Diego, California",0.2,45,0,55.7,104,11.1,3.6,2.6,0.3,45,,39th overall,2nd round,Charlotte Bobcats,2011,10-Jun,"San Diego in San Diego, California",Jeremy Tyler,Center,Right,260lb
tylerte01,30-Oct-56,"Detroit, Michigan",1.2,48.4,12.2,70.3,871,14.6,10.2,5.4,40.8,48.5,University of Detroit Mercy,23rd overall,2nd round,Detroit Pistons,1978,7-Jun,"Northwestern in Detroit, Michigan",Terry Tyler,Power Forward and Small Forward,Right,215lb
tyrach01,16-Aug-35,"Louisville, Kentucky",0.9,38.7,,67.2,348,11.9,8.9,7.4,5,,University of Louisville,2nd overall,1st round,Detroit Pistons,1957,8-Jun,"Atherton in Louisville, Kentucky",Charlie Tyra,Center and Power Forward,Right,230lb
ubileed01,26-Nov-86,"Brooklyn, New York",0.3,27.8,20,100,4,7.3,3.5,2.5,0,30.6,Siena College,,,,,6-Jun,"Saint Thomas More in Oakdale, Connecticut",Edwin Ubiles,Small Forward,Right,204lb
udohek01,20-May-87,"Edmond, Oklahoma",0.7,45.3,0,71.8,384,12,3.5,2.9,10.4,45.3,"University of Michigan, Baylor University",6th overall,1st round,Golden State Warriors,2010,10-Jun,"Sante Fe in Edmond, Oklahoma",Ekpe Udoh,Power Forward and Center,Right,245lb
udokaim01,9-Aug-77,"Portland, Oregon",1,41.7,35.6,70.5,316,10.8,5.2,2.9,8.8,49.2,"University of San Francisco, Portland State University",,,,,6-Jun,"Jefferson in Portland, Oregon",Ime Udoka,Shooting Guard and Power Forward and Small Forward,Right,215lb
udrihbe01,5-Jul-82,"Celje, Slovenia",3.4,46.3,34.9,83.3,831,14,8.4,2.1,31.4,50.2,,28th overall,1st round,San Antonio Spurs,2004,3-Jun,,Beno Udrih,Shooting Guard and Point Guard,Left,205lb
ukicro01,12-May-84,"Split, Croatia",1.9,38.7,18.9,74.6,85,10,4,0.9,-0.2,40.7,,41st overall,2nd round,Toronto Raptors,2005,5-Jun,,Roko Ukic,Point Guard,Right,183lb
ulisty01,5-Jan-96,"Southfield, Michigan",4,40.3,28,80.8,133,11.3,7.5,1.7,0.5,43.5,University of Kentucky,34th overall,2nd round,Phoenix Suns,2016,10-May,"Marian Catholic in Chicago Heights, Illinois",Tyler Ulis,Point Guard,Right,160lb
unselwe01,14-Mar-46,"Louisville, Kentucky",3.9,50.9,50,63.3,984,16,10.8,14,110.1,50.9,University of Louisville,2nd overall,1st round,Baltimore Bullets,1968,7-Jun,"Seneca in Louisville, Kentucky",Wes Unseld,Center,Right,245lb
uplinha01,30-Sep-29,,1.1,35.1,,90.9,23,10.7,3.7,1.3,0.1,,Long Island University,,,,,4-Jun,,Hal Uplinger,Shooting Guard,Right,185lb
upshake01,24-Jan-63,"Chicago, Illinois",2.1,45.3,23.7,79.5,120,13.1,5.4,1.2,1.6,46.5,University of Utah,,,,,2-Jun,"Marshall in Chicago, Illinois",Kelvin Upshaw,Shooting Guard,Right,180lb
uthofja01,19-May-93,"Cedar Rapids, Iowa",1,42.1,33.3,71.4,9,13.9,4.4,2.4,0.2,46.1,University of Iowa,,,,,9-Jun,"Jefferson in Cedar Rapids, Iowa",Jarrod Uthoff,Power Forward,Right,221lb
uzohbe01,19-Mar-88,"Houston, Texas",2.2,39.5,33.3,58.7,60,13,4,2.1,0.7,40.1,University of Tulsa,,,,,3-Jun,"Warren in San Antonio, Texas",Ben Uzoh,Point Guard,Right,205lb
vacenst01,15-Aug-44,"Scranton, Pennsylvania",2.3,39,20,75.4,83,11.4,9.9,2.9,1.8,39.1,Duke University,33rd overall,4th round,San Francisco Warriors,1966,1-Jun,,Stephen Vacendak,Point Guard,Right,185lb
valanjo01,6-May-92,"Utena, Lithuania",0.8,55.8,35.7,78.6,489,19.9,12.1,8.5,45.3,56.4,,5th overall,1st round,Toronto Raptors,2011,Jul-00,,Jonas Valanciunas,Center,Right,265lb
valenda01,3-Feb-59,"Chicago, Illinois",5,43.7,26.1,78.7,620,14,8.7,2.1,22.1,44.2,University of Kansas,16th overall,1st round,Portland Trail Blazers,1981,1-Jun,"Wichita Heights in Wichita, Kansas",Darnell Valentine,Shooting Guard and Point Guard,Right,183lb
valende01,16-Nov-93,"Lansing, Michigan",2.3,39.9,37.4,75.4,134,10.6,8,4.1,3.1,50.6,Michigan State University,14th overall,1st round,Chicago Bulls,2016,6-Jun,"Sexton in Lansing, Michigan",Denzel Valentine,Shooting Guard,Right,210lb
valenro01,27-Nov-57,"Norfolk, Virginia",0.3,37.8,50,47.4,24,10.3,3.5,1.3,-0.3,38.3,Old Dominion University,51st overall,3rd round,Denver Nuggets,1980,7-Jun,"Norfolk Catholic in Norfolk, Virginia",Ronnie Valentine,Small Forward,Right,210lb
vallejo01,3-Oct-48,,0.8,37.9,,72.1,100,9.6,3.6,0.7,-0.3,,"University of California, Los Angeles",14th overall,1st round,Atlanta Hawks,1970,3-Jun,,John Vallely,Shooting Guard,Right,185lb
vanardi01,22-Feb-43,"Indianapolis, Indiana",3.3,46.4,,79,921,14.4,16.4,4.1,75.2,,Indiana University,10th overall,2nd round,New York Knicks,1965,5-Jun,"Manual in Indianapolis, Indiana",Dick Van Arsdale,Shooting Guard,Right,210lb
vanarto01,22-Feb-43,"Indianapolis, Indiana",2.2,43.1,,76.2,929,13,15.3,4.2,36.6,,Indiana University,11th overall,2nd round,Detroit Pistons,1965,5-Jun,"Manual in Indianapolis, Indiana",Tom Van Arsdale,Small Forward and Shooting Guard,Right,202lb
vanbrbu01,28-Oct-22,"Glen Ridge, New Jersey",1.5,30.5,,66.9,175,-,4.7,-,9.4,,New York University,,,,,3-Jun,"The Hill School in Pottstown, Pennsylvania",Butch van Breda Kolff,Guard/Forward,Right,185lb
vanbrja01,16-Dec-51,"Palos Verdes, California",2,44.4,28.2,82.1,598,10.4,6.2,4.3,22.3,44.5,Vanderbilt University,20th overall,2nd round,Portland Trail Blazers,1974,7-Jun,"Palos Verdes in Rancho Palos Verdes, California",Jan van Breda Kolff,Small Forward,Right,195lb
vanexni01,27-Nov-71,"Kenosha, Wisconsin",6.6,40.5,35.7,79.4,880,15.8,14.4,2.9,55.9,47.1,"Trinity Valley Community College, University of Cincinnati",37th overall,2nd round,Los Angeles Lakers,1993,1-Jun,"Saint Joseph's in Kenosha, Wisconsin",Nick Van Exel,Shooting Guard and Point Guard,Left,170lb
vanhoke01,23-Oct-75,"Fullerton, California",1.6,44.3,36.1,83.5,575,16.8,16,6.8,41.7,48.2,University of Utah,2nd overall,1st round,Philadelphia 76ers,1997,10-Jun,"Diamond Bar in Diamond Bar, California",Keith Van Horn,Power Forward and Small Forward,Right,220lb
vanlino01,1-Apr-47,"East Liverpool, Ohio",7,41.4,,78,746,14,11.8,4.8,47.8,,Saint Francis University,34th overall,3rd round,Chicago Bulls,1969,1-Jun,"Midland in Midland, Pennsylvania",Norm Van Lier,Point Guard and Shooting Guard,Right,173lb
vanzade01,1-Jun-52,,0,-,-,100,1,39.3,2,1,0,-,Azusa Pacific University,120th overall,7th round,Los Angeles Lakers,1974,9-Jun,"Glendora in Glendora, California",Dennis Van Zant,Power Forward,Right,210lb
vancege01,25-Feb-23,"Peru, Illinois",2.3,31.5,,68.7,175,5.9,8.3,3,10.3,,University of Illinois at Urbana-Champaign,,1947 BAA Draf,Chicago Stags,,3-Jun,"Clinton in Clinton, Illinois",Gene Vance,Guard/Forward,Right,195lb
vandelo01,3-Apr-71,"Valders, Wisconsin",0.1,21.4,0,75,15,1.8,0.6,0.4,-0.1,21.4,University of Wisconsin-Green Bay,,,,,8-Jun,"Valders in Valders, Wisconsin",Logan Vander Velden,Small Forward,Right,215lb
vandeja01,3-Apr-99,"Houston, Texas",0.2,47.4,0,60,17,12.4,1.4,1.4,0.1,47.4,University of Kentucky,41st overall,2nd round,Orlando Magic,2018,9-Jun,"Victory Prep Academy in Houston, Texas",Jarred Vanderbilt,Power Forward,Right,214lb
vandeer01,12-Sep-28,"Montreal, Canada",2.4,42.1,,74,224,17.1,9.5,4.6,18.1,,Colgate University,1949 BAA Draft,3rd roun,New York Knicks,,3-Jun,"Oceanside in Oceanside, New York",Ernie Vandeweghe,Small Forward and Shooting Guard,Right,195lb
vandeki01,1-Aug-58,"Wiesbaden, Germany",2.1,52.5,36.8,87.2,810,18.4,19.7,3.4,75.6,53.4,"University of California, Los Angeles",11th overall,1st round,Dallas Mavericks,1980,8-Jun,"Pacific Palisades in Pacific Palisades, California",Kiki Vandeweghe,Small Forward and Power Forward,Right,220lb
vanosni01,13-Apr-63,"San Mateo, California",0.9,38.3,0,56.1,68,7.7,3.3,3.5,-0.1,38.3,Santa Clara University,32nd overall,2nd round,Phoenix Suns,1985,1-Jul,"Hillsdale in San Mateo, California",Nick Vanos,Center,Right,255lb
vanteda01,31-Mar-73,"Daytona Beach, Florida",3,41.8,0,60,22,10.9,5.5,1.7,0,41.8,St. Bonaventure University,,,,,5-Jun,"Montgomery Blair in Silver Spring, Maryland",David Vanterpool,Point Guard,Right,200lb
vanvlfr01,25-Feb-94,"Rockford, Illinois",3.3,41.2,39.4,83.6,177,14.4,8.3,2.2,9.2,50.4,Wichita State University,,,,,Jun-00,"Auburn in Rockford, Illinois",Fred VanVleet,Point Guard,Right,195lb
vardara01,6-May-79,"Bosanska Gradiska, Bosnia and Herzegovina",0,66.7,-,100,1,15,5,1,0,66.7,,,,,,1-Jul,,Ratko Varda,Center,Right,260lb
varejan01,28-Sep-82,"Santa Teresa, Brazil",1.2,51,2.4,63.1,627,15.6,7.3,7.2,46.4,51.1,,30th overall,2nd round,Orlando Magic,2004,10-Jun,,Anderson Varejao,Power Forward and Center,Right,273lb
varnaja01,1-Mar-88,"Fairfax, Virginia",0.4,58.2,-,51.8,37,11.5,2.9,1.9,0.7,58.2,Mississippi State University,41st overall,2nd round,Miami Heat,2010,9-Jun,"Haywood in Brownsville, Tennessee",Jarvis Varnado,Power Forward,Right,230lb
vasqugr01,16-Jan-87,"Caracas, Venezuela",4.8,41.8,34.9,81.7,401,13.7,9,2.5,12.6,48,University of Maryland,28th overall,1st round,Memphis Grizzlies,2010,6-Jun,"Montrose Christian School in Rockville, Maryland",Greivis Vasquez,Point Guard and Shooting Guard,Right,217lb
vaughch01,19-Feb-40,"Portland, Oregon",2.1,39.2,30.1,73.8,491,12.1,11.9,2.5,18,42,Southern Illinois University,26th overall,4th round,St. Louis Hawks,1962,2-Jun,"Tamms in Tamms, Illinois",Chico Vaughn,Point Guard and Shooting Guard,Right,190lb
vaughda01,4-Jun-52,"Nashville, Tennessee",1.5,42.1,0,54.9,93,13.6,10.7,9.8,1.6,42.1,Oral Roberts University,63rd overall,4th round,New York Knicks,1975,11-Jun,"Cameron in Nashville, Tennessee",David Vaughn,Center,Right,220lb
vaughda02,23-Mar-73,"Tulsa, Oklahoma",0.3,42.3,0,63.8,118,10.1,2.9,3.1,0.6,42.3,University of Memphis,25th overall,1st round,Orlando Magic,1995,9-Jun,"Whites Creek in Whites Creek, Tennessee",David Vaughn,Power Forward,Right,240lb
vaughja01,11-Feb-75,"Los Angeles, California",2.5,42.9,35.2,77.9,776,10.1,4.5,1.3,15.4,44.5,University of Kansas,27th overall,1st round,Utah Jazz,1997,1-Jun,"John Muir in Pasadena, California",Jacque Vaughn,Shooting Guard and Point Guard,Right,190lb
vaughra01,16-Aug-96,"Minneapolis, Minnesota",0.5,33.7,31.3,69.2,139,5.9,3,1.1,-0.6,42.4,"University of Nevada, Las Vegas",17th overall,1st round,Milwaukee Bucks,2015,6-Jun,"Findlay Prep in Henderson, Nevada",Rashad Vaughn,Shooting Guard,Right,202lb
vaughvi01,15-May-18,,0.6,19.2,,53.6,17,-,2.6,-,-0.3,,Western Kentucky University,,,,,4-Jun,,Virgil Vaughn,Forward/Center,Right,205lb
vaughlo01,27-Feb-68,"Grand Rapids, Michigan",0.9,50.4,24.4,71.8,689,15.4,10.1,7.1,35.8,50.6,University of Michigan,13th overall,1st round,Los Angeles Clippers,1990,9-Jun,"East Kentwood in Kentwood, Michigan",Loy Vaught,Power Forward,Right,230lb
vergabo01,7-Sep-45,"Neptune, New Jersey",2.9,43.8,29.6,74.9,342,17.5,20.2,3.9,19.7,44.9,Duke University,25th overall,3rd round,St. Louis Hawks,1967,1-Jun,"Saint Rose's in Belmar, New Jersey",Bob Verga,Point Guard and Shooting Guard,Right,190lb
verhope01,15-Feb-59,"Hanford, California",0.5,50.5,25,68.9,282,10.3,3.5,2.3,5.2,50.5,"California State University, Fresno",85th overall,4th round,Portland Trail Blazers,1981,9-Jun,"Hanford in Hanford, California",Pete Verhoeven,Power Forward,Right,215lb
veselja01,24-Apr-90,"Ostrava, Czech Republic",0.6,52.1,0,40.8,162,10.9,3.6,3.5,4,52.1,,6th overall,1st round,Washington Wizards,2011,11-Jun,,Jan Vesely,Power Forward,Right,240lb
vetragu01,22-May-67,"Ventspils, Latvia",0.5,47.5,100,66.7,13,13.6,3.5,0.6,0.1,51.3,,,,,,6-Jun,,Gundars Vetra,Small Forward,Right,195lb
viannjo01,15-Nov-66,"Brasilia, Brazil",2,50,-,-,1,1,2,0,0,50,,,,,,9-Jun,,Joao Vianna,Small Forward,Right,215lb
villach01,24-Aug-84,"Queens, New York",0.8,43.5,34.1,77.2,656,16,10.4,4.6,22.6,49.4,University of Connecticut,7th overall,1st round,Toronto Raptors,2005,11-Jun,"Blair Academy in Blairstown, New Jersey",Charlie Villanueva,Power Forward,Right,232lb
vinceja01,10-Jun-59,"Kalamazoo, Michigan",2,47.4,14.8,78.4,576,15.9,15.2,5.5,27.5,47.4,Michigan State University,24th overall,2nd round,Dallas Mavericks,1981,7-Jun,"Eastern in Lansing, Michigan",Jay Vincent,Power Forward and Small Forward,Right,220lb
vincesa01,18-May-63,"Lansing, Michigan",3.9,44.9,18.2,86.3,396,14.1,7.8,2.1,10.9,45.2,Michigan State University,20th overall,1st round,Boston Celtics,1985,2-Jun,"Eastern in Lansing, Michigan",Sam Vincent,Point Guard and Shooting Guard,Right,185lb
vincima01,31-May-84,"Sao Paulo, Brazil",0.3,45.7,42.1,55.6,26,8.8,1.9,0.7,0.2,57.1,,43rd overall,2nd round,New Orleans/Oklahoma City Hornets,2006,8-Jun,,Marcus Vinicius,Small Forward,Right,225lb
vinsofr01,28-Jan-71,"Murfreesboro, North Carolina",0.1,25,23.1,66.7,13,-2,1.3,0.1,-0.2,31.3,Georgia Institute of Technology,,,,,4-Jun,"Northampton County in East Conway, North Carolina",Fred Vinson,Shooting Guard,Right,190lb
virdecl01,25-Nov-47,"Akron, Ohio",2.4,39.8,0,78,31,9.6,9.9,5,0.4,39.8,Murray State University,142nd overall,9th round,Seattle SuperSonics,1970,6-Jun,,Claude Virden,Small Forward,Right,195lb
vocega01,24-Nov-65,Jamaica,0,33.3,-,-,1,19.2,2,2,0,33.3,University of Notre Dame,,,,,9-Jun,"Saint Nicholas of Tolentine in Bronx, New York",Gary Voce,Power Forward,Right,240lb
volkefl01,21-Jun-21,"Casper, Wyoming",2.1,30.9,,55,54,-,7.4,-,-2,,University of Wyoming,,,,,4-Jun,"Natrona County in Casper, Wyoming",Floyd Volker,Forward/Center,Right,205lb
volkoal01,28-Mar-64,"Omsk, Russia",2.2,45.5,33.3,61.3,149,14.1,6.8,2.6,4.5,48.3,,134th overall,6th round,Atlanta Hawks,1986,10-Jun,,Alexander Volkov,Center,Right,218lb
vonniwh01,19-Jun-22,"Ephrata, Pennsylvania",2.4,35.7,,63.5,59,-,5.3,-,2.3,,Pennsylvania State University,,,,,1-Jun,"Ephrata in Ephrata, Pennsylvania",Whitey Von Nieda,Guard/Forward,Right,170lb
vonleno01,24-Aug-95,"Salem, Massachusetts",0.8,45.3,31.6,68.3,299,11.8,5.1,5.4,8.3,48.7,Indiana University,9th overall,1st round,Charlotte Hornets,2014,9-Jun,"New Hampton School in New Hampton, New Hampshire",Noah Vonleh,Power Forward,Right,250lb
voskuja01,1-Nov-77,"Tulsa, Oklahoma",0.5,48.7,33.3,71.4,450,10.8,4,3.4,11.6,48.8,University of Connecticut,33rd overall,2nd round,Chicago Bulls,2000,11-Jun,"Strake Jesuit College Prepatory in Houston, Texas",Jake Voskuhl,Center,Right,245lb
vraneda01,29-Oct-58,"Salt Lake City, Utah",1.2,49.6,10.5,57,510,9.3,5.1,3.9,15.3,49.6,University of Utah,5th overall,1st round,Seattle SuperSonics,1981,7-Jun,"Skyline in Salt Lake City, Utah",Danny Vranes,Small Forward,Right,210lb
vranesl01,30-Jan-83,"Belgrade, Serbia",0,0,-,-,1,-20.4,0,0,0,0,,39th overall,2nd round,New York Knicks,2003,5-Jul,,Slavko Vranes,Center,Right,275lb
vrankst01,22-Jan-64,"Drnis, Croatia",0.3,47.7,-,59.8,170,9.7,2.8,3,1.3,47.7,,,,,,2-Jul,,Stojko Vrankovic,Center,Right,260lb
vromabr01,25-Dec-55,"Hollywood, California",0.8,37,0,73.7,11,11.8,3.1,2.3,0.1,37,"University of California, Los Angeles, University of Nevada, Las Vegas",87th overall,4th round,Philadelphia 76ers,1978,Jul-00,"Provo in Provo, Utah",Brett Vroman,Center,Right,220lb
vromaja01,6-Jun-81,"Laguna, California",0.6,40.8,0,58,87,8.2,3.3,3,0,40.8,Iowa State University,31st overall,2nd round,Chicago Bulls,2004,10-Jun,"Viewmont in Bountiful, Utah",Jackson Vroman,Center and Power Forward,Right,220lb
vucevni01,24-Oct-90,"Morges, Switzerland",2.4,50.2,33.2,74.1,536,20.3,15.7,10.1,41.7,51.4,University of Southern California,16th overall,1st round,Philadelphia 76ers,2011,Jul-00,"Stoneridge Preparatory School in Simi Valley, California",Nikola Vucevic,Center,Right,260lb
vujacsa01,8-Mar-84,"Maribor, Slovenia",1.3,39,36.7,85.8,581,11.5,5.3,1.9,16,48.7,,27th overall,1st round,Los Angeles Lakers,2004,7-Jun,,Sasha Vujacic,Point Guard and Shooting Guard,Right,195lb
